school_name,grade,average_math_level,average_ela_level,district,lat,long,city,zip,grade_low,grade_high,econ_need_index,perc_ell,perc_asian,perc_black,perc_hispanic,perc_white,perc_attendance,perc_chron_absent,perc_rigorous_instruction,perc_collaborative_teachers,perc_supportive_environment,perc_effective_leadership,perc_community_ties,perc_trust,grades,n_grades,in_manhattan
P.S./M.S. 004 Crotona Park West,5,1.5666666666666667,1.540983606557377,9,40.841758,-73.897943,BRONX,10457,0K,08,0.903,12,1,53,45,1,88,44,85,77,89,68,80,86,"0K,01,02,03,04,05,06,07,08",9,No
P.S./M.S. 004 Crotona Park West,6,1.849056603773585,1.7058823529411764,9,40.841758,-73.897943,BRONX,10457,0K,08,0.903,12,1,53,45,1,88,44,85,77,89,68,80,86,"0K,01,02,03,04,05,06,07,08",9,No
P.S./M.S. 004 Crotona Park West,7,2.511627906976744,2.317073170731707,9,40.841758,-73.897943,BRONX,10457,0K,08,0.903,12,1,53,45,1,88,44,85,77,89,68,80,86,"0K,01,02,03,04,05,06,07,08",9,No
P.S./M.S. 004 Crotona Park West,8,1.8928571428571428,2.185185185185185,9,40.841758,-73.897943,BRONX,10457,0K,08,0.903,12,1,53,45,1,88,44,85,77,89,68,80,86,"0K,01,02,03,04,05,06,07,08",9,No
P.S. 011 Highbridge,3,1.9090909090909092,1.8545454545454545,9,40.839693,-73.92589,BRONX,10452,0K,04,0.923,25,0,30,69,0,92,33,95,94,92,83,84,93,"0K,01,02,03,04",5,No
P.S. 011 Highbridge,4,1.8198198198198199,1.9174311926605505,9,40.839693,-73.92589,BRONX,10452,0K,04,0.923,25,0,30,69,0,92,33,95,94,92,83,84,93,"0K,01,02,03,04",5,No
P.S. 011 Highbridge,5,1.7967479674796747,1.9338842975206612,9,40.839693,-73.92589,BRONX,10452,0K,04,0.923,25,0,30,69,0,92,33,95,94,92,83,84,93,"0K,01,02,03,04",5,No
J.H.S. 022 Jordan L. Mott,6,1.366412213740458,1.5416666666666667,9,40.832022,-73.91435,BRONX,10456,05,08,0.877,37,1,25,72,1,90,34,85,82,82,76,77,88,"05,06,07,08",4,No
J.H.S. 022 Jordan L. Mott,7,1.4453125,1.495798319327731,9,40.832022,-73.91435,BRONX,10456,05,08,0.877,37,1,25,72,1,90,34,85,82,82,76,77,88,"05,06,07,08",4,No
J.H.S. 022 Jordan L. Mott,8,1.411764705882353,1.7846153846153847,9,40.832022,-73.91435,BRONX,10456,05,08,0.877,37,1,25,72,1,90,34,85,82,82,76,77,88,"05,06,07,08",4,No
P.S. 028 Mount Hope,3,2.13265306122449,1.8265306122448979,9,40.848344,-73.903821,BRONX,10457,PK,05,0.922,32,1,18,81,1,91,33,90,80,89,50,93,62,"PK,0K,01,02,03,04,05",7,No
P.S. 028 Mount Hope,4,2.0,1.9831932773109244,9,40.848344,-73.903821,BRONX,10457,PK,05,0.922,32,1,18,81,1,91,33,90,80,89,50,93,62,"PK,0K,01,02,03,04,05",7,No
P.S. 028 Mount Hope,5,1.9626168224299065,1.89,9,40.848344,-73.903821,BRONX,10457,PK,05,0.922,32,1,18,81,1,91,33,90,80,89,50,93,62,"PK,0K,01,02,03,04,05",7,No
P.S. 035 Franz Siegel,3,1.9603174603174602,1.915966386554622,9,40.828009,-73.917705,BRONX,10451,0K,05,0.834,25,1,29,68,1,93,23,89,87,86,76,81,92,"0K,01,02,03,04,05",6,No
P.S. 035 Franz Siegel,4,1.7881355932203389,2.1140350877192984,9,40.828009,-73.917705,BRONX,10451,0K,05,0.834,25,1,29,68,1,93,23,89,87,86,76,81,92,"0K,01,02,03,04,05",6,No
P.S. 035 Franz Siegel,5,1.7567567567567568,1.8691588785046729,9,40.828009,-73.917705,BRONX,10451,0K,05,0.834,25,1,29,68,1,93,23,89,87,86,76,81,92,"0K,01,02,03,04,05",6,No
P.S. 042 Claremont,3,1.4864864864864864,1.6,9,40.838636,-73.903243,BRONX,10457,PK,05,0.935,16,0,41,56,2,90,37,88,91,86,88,90,93,"PK,0K,01,02,03,04,05",7,No
P.S. 042 Claremont,4,1.8153846153846154,2.0625,9,40.838636,-73.903243,BRONX,10457,PK,05,0.935,16,0,41,56,2,90,37,88,91,86,88,90,93,"PK,0K,01,02,03,04,05",7,No
P.S. 042 Claremont,5,1.621212121212121,1.6129032258064515,9,40.838636,-73.903243,BRONX,10457,PK,05,0.935,16,0,41,56,2,90,37,88,91,86,88,90,93,"PK,0K,01,02,03,04,05",7,No
P.S. 053 Basheer Quisim,3,2.2447916666666665,2.0913978494623655,9,40.832648,-73.911906,BRONX,10456,PK,05,0.919,26,1,33,64,2,90,42,91,88,92,81,80,88,"PK,0K,01,02,03,04,05",7,No
P.S. 053 Basheer Quisim,4,2.4153005464480874,2.248587570621469,9,40.832648,-73.911906,BRONX,10456,PK,05,0.919,26,1,33,64,2,90,42,91,88,92,81,80,88,"PK,0K,01,02,03,04,05",7,No
P.S. 053 Basheer Quisim,5,1.9696969696969697,2.0105820105820107,9,40.832648,-73.911906,BRONX,10456,PK,05,0.919,26,1,33,64,2,90,42,91,88,92,81,80,88,"PK,0K,01,02,03,04,05",7,No
P.S. 055 Benjamin Franklin,3,1.5849056603773586,1.6761904761904762,9,40.835934,-73.90497,BRONX,10456,PK,05,0.939,11,0,47,52,0,92,28,86,78,83,74,81,90,"PK,0K,01,02,03,04,05",7,No
P.S. 055 Benjamin Franklin,4,1.4786324786324787,1.5546218487394958,9,40.835934,-73.90497,BRONX,10456,PK,05,0.939,11,0,47,52,0,92,28,86,78,83,74,81,90,"PK,0K,01,02,03,04,05",7,No
P.S. 055 Benjamin Franklin,5,1.5288461538461537,1.4803921568627452,9,40.835934,-73.90497,BRONX,10456,PK,05,0.939,11,0,47,52,0,92,28,86,78,83,74,81,90,"PK,0K,01,02,03,04,05",7,No
P.S. 058,3,1.8089887640449438,1.8024691358024691,9,40.846383,-73.898826,BRONX,10457,0K,06,0.91,20,0,26,71,1,90,43,87,79,86,69,79,80,"0K,01,02,03,04,05,06",7,No
P.S. 058,4,1.608695652173913,1.6923076923076923,9,40.846383,-73.898826,BRONX,10457,0K,06,0.91,20,0,26,71,1,90,43,87,79,86,69,79,80,"0K,01,02,03,04,05,06",7,No
P.S. 058,5,1.5423728813559323,1.5263157894736843,9,40.846383,-73.898826,BRONX,10457,0K,06,0.91,20,0,26,71,1,90,43,87,79,86,69,79,80,"0K,01,02,03,04,05,06",7,No
P.S. 063 Author's Academy,3,2.1415929203539825,2.121495327102804,9,40.83093,-73.901859,BRONX,10456,PK,05,0.89,20,0,36,61,3,90,39,96,94,94,88,86,95,"PK,0K,01,02,03,04,05",7,No
P.S. 063 Author's Academy,4,2.5675675675675675,2.5616438356164384,9,40.83093,-73.901859,BRONX,10456,PK,05,0.89,20,0,36,61,3,90,39,96,94,94,88,86,95,"PK,0K,01,02,03,04,05",7,No
P.S. 063 Author's Academy,5,1.75,1.9753086419753085,9,40.83093,-73.901859,BRONX,10456,PK,05,0.89,20,0,36,61,3,90,39,96,94,94,88,86,95,"PK,0K,01,02,03,04,05",7,No
P.S. 070 Max Schoenfeld,3,1.8433179723502304,1.7115384615384615,9,40.844236,-73.90807,BRONX,10457,0K,05,0.916,25,1,25,74,1,91,37,88,87,84,82,82,90,"0K,01,02,03,04,05",6,No
P.S. 070 Max Schoenfeld,4,1.6077586206896552,1.7555555555555555,9,40.844236,-73.90807,BRONX,10457,0K,05,0.916,25,1,25,74,1,91,37,88,87,84,82,82,90,"0K,01,02,03,04,05",6,No
P.S. 070 Max Schoenfeld,5,1.5,1.4232558139534883,9,40.844236,-73.90807,BRONX,10457,0K,05,0.916,25,1,25,74,1,91,37,88,87,84,82,82,90,"0K,01,02,03,04,05",6,No
P.S. 073 Bronx,3,1.3577235772357723,1.504,9,40.832609,-73.926415,BRONX,10452,PK,05,0.891,22,0,25,74,1,90,41,85,82,82,68,83,83,"PK,0K,01,02,03,04,05",7,No
P.S. 073 Bronx,4,1.3545454545454545,1.5904761904761904,9,40.832609,-73.926415,BRONX,10452,PK,05,0.891,22,0,25,74,1,90,41,85,82,82,68,83,83,"PK,0K,01,02,03,04,05",7,No
P.S. 073 Bronx,5,1.6339285714285714,1.5855855855855856,9,40.832609,-73.926415,BRONX,10452,PK,05,0.891,22,0,25,74,1,90,41,85,82,82,68,83,83,"PK,0K,01,02,03,04,05",7,No
P.S. 109 Sedgwick,3,1.811965811965812,1.7826086956521738,9,40.851661,-73.918991,BRONX,10453,PK,05,0.874,25,0,20,80,1,91,32,79,69,73,57,79,77,"PK,0K,01,02,03,04,05",7,No
P.S. 109 Sedgwick,4,1.6814159292035398,2.0434782608695654,9,40.851661,-73.918991,BRONX,10453,PK,05,0.874,25,0,20,80,1,91,32,79,69,73,57,79,77,"PK,0K,01,02,03,04,05",7,No
P.S. 109 Sedgwick,5,1.3739837398373984,1.6859504132231404,9,40.851661,-73.918991,BRONX,10453,PK,05,0.874,25,0,20,80,1,91,32,79,69,73,57,79,77,"PK,0K,01,02,03,04,05",7,No
P.S. 110 Theodore Schoenfeld,3,2.0,2.1636363636363636,9,40.83447,-73.900654,BRONX,10456,PK,05,0.91,12,0,42,52,5,93,25,83,83,82,68,82,86,"PK,0K,01,02,03,04,05",7,No
P.S. 110 Theodore Schoenfeld,4,1.9696969696969697,2.0625,9,40.83447,-73.900654,BRONX,10456,PK,05,0.91,12,0,42,52,5,93,25,83,83,82,68,82,86,"PK,0K,01,02,03,04,05",7,No
P.S. 110 Theodore Schoenfeld,5,1.625,1.565217391304348,9,40.83447,-73.900654,BRONX,10456,PK,05,0.91,12,0,42,52,5,93,25,83,83,82,68,82,86,"PK,0K,01,02,03,04,05",7,No
P.S. X114 - Luis Llorens Torres Schools,3,1.7538461538461538,1.632,9,40.834979,-73.923297,BRONX,10452,0K,04,0.904,33,4,22,71,2,92,31,95,93,95,86,83,93,"0K,01,02,03,04",5,No
P.S. X114 - Luis Llorens Torres Schools,4,1.6971830985915493,1.6893939393939394,9,40.834979,-73.923297,BRONX,10452,0K,04,0.904,33,4,22,71,2,92,31,95,93,95,86,83,93,"0K,01,02,03,04",5,No
P.S. X114 - Luis Llorens Torres Schools,5,1.75,1.5116279069767442,9,40.834979,-73.923297,BRONX,10452,0K,04,0.904,33,4,22,71,2,92,31,95,93,95,86,83,93,"0K,01,02,03,04",5,No
I.S. 117 Joseph H. Wade,6,1.3888888888888888,1.4444444444444444,9,40.848552,-73.909022,BRONX,10453,06,08,0.9,41,2,17,80,1,89,39,77,70,80,68,80,84,"06,07,08",3,No
I.S. 117 Joseph H. Wade,7,1.3943661971830985,1.5891089108910892,9,40.848552,-73.909022,BRONX,10453,06,08,0.9,41,2,17,80,1,89,39,77,70,80,68,80,84,"06,07,08",3,No
I.S. 117 Joseph H. Wade,8,1.0920245398773005,1.7272727272727273,9,40.848552,-73.909022,BRONX,10453,06,08,0.9,41,2,17,80,1,89,39,77,70,80,68,80,84,"06,07,08",3,No
P.S. 126 Dr Marjorie H Dunbar,3,1.7078651685393258,1.8735632183908046,9,40.835866,-73.9282,BRONX,10452,PK,06,0.91,22,1,26,71,2,91,36,89,79,85,70,79,79,"PK,0K,01,02,03,04,05,06",8,No
P.S. 126 Dr Marjorie H Dunbar,4,1.7575757575757576,2.0208333333333335,9,40.835866,-73.9282,BRONX,10452,PK,06,0.91,22,1,26,71,2,91,36,89,79,85,70,79,79,"PK,0K,01,02,03,04,05,06",8,No
P.S. 126 Dr Marjorie H Dunbar,5,1.4711538461538463,1.93,9,40.835866,-73.9282,BRONX,10452,PK,06,0.91,22,1,26,71,2,91,36,89,79,85,70,79,79,"PK,0K,01,02,03,04,05,06",8,No
Mott Hall III,6,2.5984251968503935,2.37007874015748,9,40.83447,-73.900654,BRONX,10456,06,08,0.852,5,2,45,53,0,95,10,88,93,87,88,76,92,"06,07,08",3,No
Mott Hall III,7,2.3805309734513274,2.309734513274336,9,40.83447,-73.900654,BRONX,10456,06,08,0.852,5,2,45,53,0,95,10,88,93,87,88,76,92,"06,07,08",3,No
Mott Hall III,8,2.3058823529411763,2.7413793103448274,9,40.83447,-73.900654,BRONX,10456,06,08,0.852,5,2,45,53,0,95,10,88,93,87,88,76,92,"06,07,08",3,No
P.S. 132 Garret A. Morgan,3,1.445945945945946,1.547945205479452,9,40.832175,-73.907133,BRONX,10456,PK,05,0.928,13,0,44,54,0,88,44,95,76,71,60,75,74,"PK,0K,01,02,03,04,05",7,No
P.S. 132 Garret A. Morgan,4,1.375,1.6338028169014085,9,40.832175,-73.907133,BRONX,10456,PK,05,0.928,13,0,44,54,0,88,44,95,76,71,60,75,74,"PK,0K,01,02,03,04,05",7,No
P.S. 132 Garret A. Morgan,5,1.3833333333333333,1.5932203389830508,9,40.832175,-73.907133,BRONX,10456,PK,05,0.928,13,0,44,54,0,88,44,95,76,71,60,75,74,"PK,0K,01,02,03,04,05",7,No
P.S. 163 Arthur A. Schomburg,3,1.8395061728395061,1.7733333333333334,9,40.8517,-73.899005,BRONX,10457,0K,05,0.928,32,1,37,60,1,93,26,77,55,69,48,78,67,"0K,01,02,03,04,05",6,No
P.S. 163 Arthur A. Schomburg,4,1.6703296703296704,2.0813953488372094,9,40.8517,-73.899005,BRONX,10457,0K,05,0.928,32,1,37,60,1,93,26,77,55,69,48,78,67,"0K,01,02,03,04,05",6,No
P.S. 163 Arthur A. Schomburg,5,1.9213483146067416,2.1744186046511627,9,40.8517,-73.899005,BRONX,10457,0K,05,0.928,32,1,37,60,1,93,26,77,55,69,48,78,67,"0K,01,02,03,04,05",6,No
P.S. 199X - The Shakespeare School,3,1.7338709677419355,1.664,9,40.843453,-73.920826,BRONX,10452,PK,05,0.901,29,0,30,67,1,91,34,87,79,87,69,82,82,"PK,0K,01,02,03,04,05",7,No
P.S. 199X - The Shakespeare School,4,1.6141732283464567,1.7479674796747968,9,40.843453,-73.920826,BRONX,10452,PK,05,0.901,29,0,30,67,1,91,34,87,79,87,69,82,82,"PK,0K,01,02,03,04,05",7,No
P.S. 199X - The Shakespeare School,5,1.6825396825396826,1.6885245901639345,9,40.843453,-73.920826,BRONX,10452,PK,05,0.901,29,0,30,67,1,91,34,87,79,87,69,82,82,"PK,0K,01,02,03,04,05",7,No
P.S. 204 Morris Heights,3,2.5772357723577235,2.4390243902439024,9,40.849416,-73.915217,BRONX,10453,0K,05,0.865,10,1,29,67,2,94,18,89,95,92,89,87,98,"0K,01,02,03,04,05",6,No
P.S. 204 Morris Heights,4,2.324324324324324,2.5416666666666665,9,40.849416,-73.915217,BRONX,10453,0K,05,0.865,10,1,29,67,2,94,18,89,95,92,89,87,98,"0K,01,02,03,04,05",6,No
P.S. 204 Morris Heights,5,2.340659340659341,2.057471264367816,9,40.849416,-73.915217,BRONX,10453,0K,05,0.865,10,1,29,67,2,94,18,89,95,92,89,87,98,"0K,01,02,03,04,05",6,No
Kappa,5,2.1176470588235294,2.176470588235294,9,40.833493,-73.903951,BRONX,10456,05,08,0.839,15,6,45,48,0,95,12,88,86,84,77,75,88,"05,06,07,08",4,No
Kappa,6,2.0987654320987654,2.0,9,40.833493,-73.903951,BRONX,10456,05,08,0.839,15,6,45,48,0,95,12,88,86,84,77,75,88,"05,06,07,08",4,No
Kappa,7,2.0161290322580645,2.0,9,40.833493,-73.903951,BRONX,10456,05,08,0.839,15,6,45,48,0,95,12,88,86,84,77,75,88,"05,06,07,08",4,No
Kappa,8,1.4489795918367347,2.3267326732673266,9,40.833493,-73.903951,BRONX,10456,05,08,0.839,15,6,45,48,0,95,12,88,86,84,77,75,88,"05,06,07,08",4,No
P.S./I.S. 218 Rafael Hernandez Dual Language Magne,3,2.0625,1.8303571428571428,9,40.835681,-73.919571,BRONX,10452,0K,08,0.861,31,4,5,89,1,94,18,89,84,89,76,82,88,"0K,01,02,03,04,05,06,07,08",9,No
P.S./I.S. 218 Rafael Hernandez Dual Language Magne,4,1.9823008849557522,1.9734513274336283,9,40.835681,-73.919571,BRONX,10452,0K,08,0.861,31,4,5,89,1,94,18,89,84,89,76,82,88,"0K,01,02,03,04,05,06,07,08",9,No
P.S./I.S. 218 Rafael Hernandez Dual Language Magne,5,1.8598130841121496,1.8113207547169812,9,40.835681,-73.919571,BRONX,10452,0K,08,0.861,31,4,5,89,1,94,18,89,84,89,76,82,88,"0K,01,02,03,04,05,06,07,08",9,No
P.S./I.S. 218 Rafael Hernandez Dual Language Magne,6,2.0851063829787235,2.2127659574468086,9,40.835681,-73.919571,BRONX,10452,0K,08,0.861,31,4,5,89,1,94,18,89,84,89,76,82,88,"0K,01,02,03,04,05,06,07,08",9,No
P.S./I.S. 218 Rafael Hernandez Dual Language Magne,7,1.8372093023255813,2.011627906976744,9,40.835681,-73.919571,BRONX,10452,0K,08,0.861,31,4,5,89,1,94,18,89,84,89,76,82,88,"0K,01,02,03,04,05,06,07,08",9,No
P.S./I.S. 218 Rafael Hernandez Dual Language Magne,8,1.6666666666666667,2.477272727272727,9,40.835681,-73.919571,BRONX,10452,0K,08,0.861,31,4,5,89,1,94,18,89,84,89,76,82,88,"0K,01,02,03,04,05,06,07,08",9,No
I.S. 219 New Venture School,6,1.3389830508474576,1.4036697247706422,9,40.833493,-73.903951,BRONX,10456,06,08,0.929,31,1,37,61,1,90,35,82,66,81,63,70,79,"06,07,08",3,No
I.S. 219 New Venture School,7,1.2307692307692308,1.5526315789473684,9,40.833493,-73.903951,BRONX,10456,06,08,0.929,31,1,37,61,1,90,35,82,66,81,63,70,79,"06,07,08",3,No
I.S. 219 New Venture School,8,1.4,1.6823529411764706,9,40.833493,-73.903951,BRONX,10456,06,08,0.929,31,1,37,61,1,90,35,82,66,81,63,70,79,"06,07,08",3,No
I.S. 229 Roland Patterson,6,1.527027027027027,1.3970588235294117,9,40.8524,-73.9216,BRONX,10453,05,08,0.885,20,1,35,63,1,90,38,78,65,83,63,81,81,"05,06,07,08",4,No
I.S. 229 Roland Patterson,7,1.2873563218390804,1.4698795180722892,9,40.8524,-73.9216,BRONX,10453,05,08,0.885,20,1,35,63,1,90,38,78,65,83,63,81,81,"05,06,07,08",4,No
I.S. 229 Roland Patterson,8,1.2906976744186047,1.5432098765432098,9,40.8524,-73.9216,BRONX,10453,05,08,0.885,20,1,35,63,1,90,38,78,65,83,63,81,81,"05,06,07,08",4,No
Eagle Academy for Young Men,6,1.6727272727272726,1.5357142857142858,9,40.845366,-73.897479,BRONX,10457,09,12,0.705,4,0,58,39,0,94,18,82,86,77,83,85,89,"09,10,11,12",4,No
Eagle Academy for Young Men,7,1.4545454545454546,1.490909090909091,9,40.845366,-73.897479,BRONX,10457,09,12,0.705,4,0,58,39,0,94,18,82,86,77,83,85,89,"09,10,11,12",4,No
Eagle Academy for Young Men,8,1.125,1.7671232876712328,9,40.845366,-73.897479,BRONX,10457,09,12,0.705,4,0,58,39,0,94,18,82,86,77,83,85,89,"09,10,11,12",4,No
I.S. 232,6,1.5223880597014925,1.625,9,40.849416,-73.915217,BRONX,10453,06,08,0.872,39,0,20,79,1,93,25,78,65,82,59,78,79,"06,07,08",3,No
I.S. 232,7,1.46,1.771604938271605,9,40.849416,-73.915217,BRONX,10453,06,08,0.872,39,0,20,79,1,93,25,78,65,82,59,78,79,"06,07,08",3,No
I.S. 232,8,1.6865671641791045,1.9425287356321839,9,40.849416,-73.915217,BRONX,10453,06,08,0.872,39,0,20,79,1,93,25,78,65,82,59,78,79,"06,07,08",3,No
P.S. 236 Langston Hughes,3,1.7826086956521738,1.6956521739130435,9,40.848907,-73.909936,BRONX,10453,PK,05,0.882,12,0,29,68,2,93,20,93,93,92,85,87,93,"PK,0K,01,02,03,04,05",7,No
P.S. 236 Langston Hughes,4,2.1232876712328768,2.1780821917808217,9,40.848907,-73.909936,BRONX,10453,PK,05,0.882,12,0,29,68,2,93,20,93,93,92,85,87,93,"PK,0K,01,02,03,04,05",7,No
P.S. 236 Langston Hughes,5,1.5423728813559323,1.7333333333333334,9,40.848907,-73.909936,BRONX,10453,PK,05,0.882,12,0,29,68,2,93,20,93,93,92,85,87,93,"PK,0K,01,02,03,04,05",7,No
Urban Assembly School for Applied Math and Science,6,2.1298701298701297,1.6753246753246753,9,40.839508,-73.901774,BRONX,10457,06,12,0.822,11,1,34,64,1,92,26,82,82,80,79,77,86,"06,07,08,09,10,11,12",7,No
Urban Assembly School for Applied Math and Science,7,1.6555555555555554,1.7222222222222223,9,40.839508,-73.901774,BRONX,10457,06,12,0.822,11,1,34,64,1,92,26,82,82,80,79,77,86,"06,07,08,09,10,11,12",7,No
Urban Assembly School for Applied Math and Science,8,1.1785714285714286,2.050632911392405,9,40.839508,-73.901774,BRONX,10457,06,12,0.822,11,1,34,64,1,92,26,82,82,80,79,77,86,"06,07,08,09,10,11,12",7,No
I.S. X303 Leadership & Community Service,6,1.7479674796747968,1.975609756097561,9,40.849416,-73.915217,BRONX,10453,06,08,0.901,16,0,23,75,1,92,27,82,93,86,92,80,93,"06,07,08",3,No
I.S. X303 Leadership & Community Service,7,1.5584415584415585,1.9871794871794872,9,40.849416,-73.915217,BRONX,10453,06,08,0.901,16,0,23,75,1,92,27,82,93,86,92,80,93,"06,07,08",3,No
I.S. X303 Leadership & Community Service,8,1.964705882352941,2.176470588235294,9,40.849416,-73.915217,BRONX,10453,06,08,0.901,16,0,23,75,1,92,27,82,93,86,92,80,93,"06,07,08",3,No
I.S. 313 School of Leadership Development,6,1.528735632183908,1.564102564102564,9,40.840536,-73.904353,BRONX,10457,06,08,0.881,32,1,32,67,0,89,42,73,80,78,60,75,79,"06,07,08",3,No
I.S. 313 School of Leadership Development,7,1.5510204081632653,1.3516483516483517,9,40.840536,-73.904353,BRONX,10457,06,08,0.881,32,1,32,67,0,89,42,73,80,78,60,75,79,"06,07,08",3,No
I.S. 313 School of Leadership Development,8,1.7040816326530612,1.7303370786516854,9,40.840536,-73.904353,BRONX,10457,06,08,0.881,32,1,32,67,0,89,42,73,80,78,60,75,79,"06,07,08",3,No
Bronx Writing Academy,6,1.717241379310345,1.6838235294117647,9,40.832022,-73.91435,BRONX,10456,06,08,0.892,27,3,30,66,1,87,45,81,78,81,70,78,87,"06,07,08",3,No
Bronx Writing Academy,7,1.4921875,1.7868852459016393,9,40.832022,-73.91435,BRONX,10456,06,08,0.892,27,3,30,66,1,87,45,81,78,81,70,78,87,"06,07,08",3,No
Bronx Writing Academy,8,1.576158940397351,1.864864864864865,9,40.832022,-73.91435,BRONX,10456,06,08,0.892,27,3,30,66,1,87,45,81,78,81,70,78,87,"06,07,08",3,No
Bronx Early College Academy for Teaching & Learnin,6,1.8103448275862069,1.6724137931034482,9,40.828009,-73.917705,BRONX,10456,06,12,0.819,14,3,29,66,2,92,22,90,94,84,88,74,90,"06,07,08,09,10,11,12",7,No
Bronx Early College Academy for Teaching & Learnin,7,1.4189189189189189,1.527027027027027,9,40.828009,-73.917705,BRONX,10456,06,12,0.819,14,3,29,66,2,92,22,90,94,84,88,74,90,"06,07,08,09,10,11,12",7,No
Bronx Early College Academy for Teaching & Learnin,8,1.5846153846153845,1.828125,9,40.828009,-73.917705,BRONX,10456,06,12,0.819,14,3,29,66,2,92,22,90,94,84,88,74,90,"06,07,08,09,10,11,12",7,No
Urban Science Academy,6,1.4736842105263157,1.4594594594594594,9,40.827438,-73.914067,BRONX,10456,05,08,0.891,36,1,30,67,1,90,36,77,75,84,72,84,87,"05,06,07,08",4,No
Urban Science Academy,7,1.25,1.4,9,40.827438,-73.914067,BRONX,10456,05,08,0.891,36,1,30,67,1,90,36,77,75,84,72,84,87,"05,06,07,08",4,No
Urban Science Academy,8,1.44,1.5106382978723405,9,40.827438,-73.914067,BRONX,10456,05,08,0.891,36,1,30,67,1,90,36,77,75,84,72,84,87,"05,06,07,08",4,No
Comprehensive Model School Project M.S. 327,6,2.1777777777777776,1.9673913043478262,9,40.842503,-73.916084,BRONX,10452,06,12,0.862,10,0,22,77,1,94,21,93,94,85,91,79,93,"06,07,08,09,10,11,12",7,No
Comprehensive Model School Project M.S. 327,7,2.29,2.287128712871287,9,40.842503,-73.916084,BRONX,10452,06,12,0.862,10,0,22,77,1,94,21,93,94,85,91,79,93,"06,07,08,09,10,11,12",7,No
Comprehensive Model School Project M.S. 327,8,2.956043956043956,2.2888888888888888,9,40.842503,-73.916084,BRONX,10452,06,12,0.862,10,0,22,77,1,94,21,93,94,85,91,79,93,"06,07,08,09,10,11,12",7,No
New Millennium Business Academy Middle School,6,1.2537313432835822,1.5757575757575757,9,40.827438,-73.914067,BRONX,10456,06,08,0.938,25,1,33,65,0,90,38,90,93,84,82,80,89,"06,07,08",3,No
New Millennium Business Academy Middle School,7,1.509433962264151,1.6428571428571428,9,40.827438,-73.914067,BRONX,10456,06,08,0.938,25,1,33,65,0,90,38,90,93,84,82,80,89,"06,07,08",3,No
New Millennium Business Academy Middle School,8,1.9607843137254901,2.0408163265306123,9,40.827438,-73.914067,BRONX,10456,06,08,0.938,25,1,33,65,0,90,38,90,93,84,82,80,89,"06,07,08",3,No
I.S. 339,6,1.5163398692810457,1.5723684210526316,9,40.840536,-73.904353,BRONX,10457,06,08,0.913,28,1,28,70,1,91,31,82,75,77,66,77,77,"06,07,08",3,No
I.S. 339,7,1.3148148148148149,1.474025974025974,9,40.840536,-73.904353,BRONX,10457,06,08,0.913,28,1,28,70,1,91,31,82,75,77,66,77,77,"06,07,08",3,No
I.S. 339,8,1.2162162162162162,1.828358208955224,9,40.840536,-73.904353,BRONX,10457,06,08,0.913,28,1,28,70,1,91,31,82,75,77,66,77,77,"06,07,08",3,No
New Directions Secondary School,6,1.1176470588235294,1.2352941176470589,9,40.839307,-73.911366,BRONX,10457,06,12,0.92,34,0,30,67,0,66,74,66,71,93,67,78,89,"06,07,08,09,10,11,12",7,No
New Directions Secondary School,7,1.0285714285714285,1.1612903225806452,9,40.839307,-73.911366,BRONX,10457,06,12,0.92,34,0,30,67,0,66,74,66,71,93,67,78,89,"06,07,08,09,10,11,12",7,No
New Directions Secondary School,8,1.048780487804878,1.3076923076923077,9,40.839307,-73.911366,BRONX,10457,06,12,0.92,34,0,30,67,0,66,74,66,71,93,67,78,89,"06,07,08,09,10,11,12",7,No
The Highbridge Green School,6,1.6159420289855073,1.9407407407407407,9,40.838232,-73.927892,BRONX,10452,06,08,0.886,20,1,25,73,1,94,20,94,93,94,94,85,95,"06,07,08",3,No
The Highbridge Green School,7,1.4786324786324787,1.8461538461538463,9,40.838232,-73.927892,BRONX,10452,06,08,0.886,20,1,25,73,1,94,20,94,93,94,94,85,95,"06,07,08",3,No
The Highbridge Green School,8,1.543103448275862,1.9230769230769231,9,40.838232,-73.927892,BRONX,10452,06,08,0.886,20,1,25,73,1,94,20,94,93,94,94,85,95,"06,07,08",3,No
Bronx High School for Medical Science,6,2.4285714285714284,1.9821428571428572,9,40.839307,-73.911366,BRONX,10457,06,12,0.801,6,8,33,57,1,96,11,90,92,82,81,81,91,"06,07,08,09,10,11,12",7,No
Bronx High School for Medical Science,7,2.238095238095238,2.4186046511627906,9,40.839307,-73.911366,BRONX,10457,06,12,0.801,6,8,33,57,1,96,11,90,92,82,81,81,91,"06,07,08,09,10,11,12",7,No
Bronx High School for Medical Science,8,2.3214285714285716,2.75,9,40.839307,-73.911366,BRONX,10457,06,12,0.801,6,8,33,57,1,96,11,90,92,82,81,81,91,"06,07,08,09,10,11,12",7,No
The Family School,3,1.7294117647058824,1.670731707317073,9,40.831873,-73.917526,BRONX,10456,0K,05,0.898,32,4,28,66,1,92,31,95,93,90,82,83,94,"0K,01,02,03,04,05",6,No
The Family School,4,2.013333333333333,2.0,9,40.831873,-73.917526,BRONX,10456,0K,05,0.898,32,4,28,66,1,92,31,95,93,90,82,83,94,"0K,01,02,03,04,05",6,No
